ID,Ref_Code,Strata_Code,Latitude,Longitude,Year1,Year2,Year3,Type1,Type2,Type3
1100,1,1,-16.10081925,-66.30873846,N/A,N/A,N/A,N/A,N/A,N/A
1101,4,5,-0.951720128,-47.80497074,2002,2010,2015,D/ND,D/ND,D/ND
1102,1,1,-4.246021938,-58.07999079,N/A,N/A,N/A,N/A,N/A,N/A
1103,1,1,-7.16842122,-61.82488755,N/A,N/A,N/A,N/A,N/A,N/A
1104,1,3,-11.68164704,-63.58765163,N/A,N/A,N/A,N/A,N/A,N/A
1105,2,2,3.654481323,-60.05403863,N/A,N/A,N/A,N/A,N/A,N/A
1106,3,5,-3.686281684,-60.21034549,1998,N/A,N/A,Deforestation,N/A,N/A
1107,1,1,-0.066430415,-59.9656444,N/A,N/A,N/A,N/A,N/A,N/A
1108,4,4,-6.849609126,-76.53309352,1995,N/A,N/A,D/ND,N/A,N/A
1109,1,1,-11.88026455,-73.53388829,N/A,N/A,N/A,N/A,N/A,N/A
1110,1,1,-10.41286653,-66.06565434,N/A,N/A,N/A,N/A,N/A,N/A
1111,2,3,-2.518561646,-49.84315829,N/A,N/A,N/A,N/A,N/A,N/A
1112,1,1,-11.96434686,-73.66567114,N/A,N/A,N/A,N/A,N/A,N/A
1113,1,1,4.015065078,-63.3650491,N/A,N/A,N/A,N/A,N/A,N/A
1114,1,1,-8.917710573,-59.80017473,N/A,N/A,N/A,N/A,N/A,N/A
1115,1,1,-5.214585477,-65.10059423,N/A,N/A,N/A,N/A,N/A,N/A
1116,2,7,7.748643062,-62.7826713,N/A,N/A,N/A,N/A,N/A,N/A
1117,1,1,-5.802353167,-66.48013701,N/A,N/A,N/A,N/A,N/A,N/A
1118,1,1,1.105601536,-64.76022257,N/A,N/A,N/A,N/A,N/A,N/A
1119,1,1,-6.533491977,-58.91299855,N/A,N/A,N/A,N/A,N/A,N/A
1120,1,1,-8.521284038,-55.60333555,N/A,N/A,N/A,N/A,N/A,N/A
1121,1,1,4.196165439,-65.8336195,N/A,N/A,N/A,N/A,N/A,N/A
1122,1,1,-8.129169416,-63.26237166,N/A,N/A,N/A,N/A,N/A,N/A
1123,1,1,-4.796599375,-61.13417292,N/A,N/A,N/A,N/A,N/A,N/A
1124,1,1,4.97554378,-64.56915091,N/A,N/A,N/A,N/A,N/A,N/A
1125,3,4,-11.40595408,-61.42549657,1997,N/A,N/A,Deforestation,N/A,N/A
1126,2,2,-12.04735119,-61.7278695,N/A,N/A,N/A,N/A,N/A,N/A
1127,1,1,-2.515597206,-73.03289785,N/A,N/A,N/A,N/A,N/A,N/A
1128,6,4,-1.230647023,-47.27541388,N/A,N/A,N/A,N/A,N/A,N/A
1129,3,4,-10.36058458,-56.68373934,2004,N/A,N/A,Deforestation,N/A,N/A
1130,1,1,-6.97681057,-53.29268898,N/A,N/A,N/A,N/A,N/A,N/A
1131,4,7,-3.543449554,-47.0703285,2000,N/A,N/A,D/ND,N/A,N/A
1132,1,6,-9.427055339,-75.73242511,N/A,N/A,N/A,N/A,N/A,N/A
1133,4,3,-12.26429433,-62.02889495,2001,2004,2008,D/ND,D/ND,D/ND
1134,4,3,-2.152857494,-54.78838393,2017,N/A,N/A,D/ND,N/A,N/A
1135,2,5,-14.64339253,-65.9928908,N/A,N/A,N/A,N/A,N/A,N/A
1136,1,1,2.675946484,-73.90093991,N/A,N/A,N/A,N/A,N/A,N/A
1137,1,1,-10.50260823,-73.34470309,N/A,N/A,N/A,N/A,N/A,N/A
1138,1,1,2.114050274,-51.7684276,N/A,N/A,N/A,N/A,N/A,N/A
1139,3,4,0.721571752,-75.15274226,2003,N/A,N/A,Deforestation,N/A,N/A
1140,1,1,-4.795790892,-65.53394152,N/A,N/A,N/A,N/A,N/A,N/A
1141,2,2,-1.713850815,-55.381811,N/A,N/A,N/A,N/A,N/A,N/A
1142,2,7,-8.020832593,-76.69883269,N/A,N/A,N/A,N/A,N/A,N/A
1143,3,4,-10.7330261,-68.53907564,2003,N/A,N/A,Deforestation,N/A,N/A
1144,6,7,-13.34954903,-56.94676606,N/A,N/A,N/A,N/A,N/A,N/A
1145,1,1,-10.49694884,-53.15389927,N/A,N/A,N/A,N/A,N/A,N/A
1146,3,4,1.94453818,-72.53460236,2002,N/A,N/A,Deforestation,N/A,N/A
1147,4,3,-8.23750624,-50.94458266,2010,2017,N/A,D/ND,N/A,N/A
1148,1,1,2.478945942,-53.2765193,N/A,N/A,N/A,N/A,N/A,N/A
1149,1,1,-3.469877532,-76.39214786,N/A,N/A,N/A,N/A,N/A,N/A
1150,1,1,1.841321754,-64.94240091,N/A,N/A,N/A,N/A,N/A,N/A
1151,1,1,-6.740463819,-68.91636806,N/A,N/A,N/A,N/A,N/A,N/A
1152,4,3,-11.40676256,-51.76546316,2015,N/A,N/A,D/ND,N/A,N/A
1153,4,3,-3.023863994,-49.29716226,2016,N/A,N/A,D/ND,N/A,N/A
1154,1,1,6.38553945,-62.17199657,N/A,N/A,N/A,N/A,N/A,N/A
1155,1,1,-5.394338365,-66.20633051,N/A,N/A,N/A,N/A,N/A,N/A
1156,3,4,-2.130758938,-53.59101948,2007,N/A,N/A,Deforestation,N/A,N/A
1157,1,1,-0.50220316,-53.37299836,N/A,N/A,N/A,N/A,N/A,N/A
1158,1,1,2.784283307,-61.2549065,N/A,N/A,N/A,N/A,N/A,N/A
1159,1,1,-2.868635113,-75.60818811,N/A,N/A,N/A,N/A,N/A,N/A
1160,1,1,-9.248649923,-70.60259568,N/A,N/A,N/A,N/A,N/A,N/A
1161,1,1,-7.17488909,-62.59752852,N/A,N/A,N/A,N/A,N/A,N/A
1162,5,4,-9.762845592,-68.67948232,2000,2004,N/A,D/ND,Deforestation,N/A
1163,1,1,-0.942557312,-54.47846515,N/A,N/A,N/A,N/A,N/A,N/A
1164,4,4,-3.988385114,-47.79068753,2006,2015,N/A,D/ND,D/ND,N/A
1165,1,1,5.532858582,-56.67861895,N/A,N/A,N/A,N/A,N/A,N/A
1166,1,1,2.728497928,-73.94217258,N/A,N/A,N/A,N/A,N/A,N/A
1167,1,3,5.675960207,-54.28793248,N/A,N/A,N/A,N/A,N/A,N/A
1168,4,3,-15.51655499,-66.02819459,2017,N/A,N/A,D/ND,N/A,N/A
1169,1,1,-0.487111463,-69.23571915,N/A,N/A,N/A,N/A,N/A,N/A
1170,1,1,-6.601674107,-64.02504134,N/A,N/A,N/A,N/A,N/A,N/A
1171,1,1,-2.115128252,-61.25921841,N/A,N/A,N/A,N/A,N/A,N/A
1172,4,7,-3.470416521,-53.11590053,1998,N/A,N/A,D/ND,N/A,N/A
1173,1,1,-4.693113455,-69.14436048,N/A,N/A,N/A,N/A,N/A,N/A
1174,1,3,-0.713756409,-63.23191878,N/A,N/A,N/A,N/A,N/A,N/A
1175,1,1,-1.727056049,-76.73144154,N/A,N/A,N/A,N/A,N/A,N/A
1176,3,3,-5.595381326,-51.57978139,2014,N/A,N/A,Deforestation,N/A,N/A
1177,1,1,-14.64932141,-68.10491987,N/A,N/A,N/A,N/A,N/A,N/A
1178,1,1,-0.375001715,-70.40829009,N/A,N/A,N/A,N/A,N/A,N/A
1179,1,3,-2.986404246,-67.42417654,N/A,N/A,N/A,N/A,N/A,N/A
1180,1,1,-7.714956239,-64.37646228,N/A,N/A,N/A,N/A,N/A,N/A
1181,1,1,3.622950457,-65.59026589,N/A,N/A,N/A,N/A,N/A,N/A
1182,2,2,1.76882771,-74.99050652,N/A,N/A,N/A,N/A,N/A,N/A
1183,1,1,3.651247388,-56.57836696,N/A,N/A,N/A,N/A,N/A,N/A
1184,1,1,3.447778976,-57.75659729,N/A,N/A,N/A,N/A,N/A,N/A
1185,2,2,-15.0433225,-64.94401788,N/A,N/A,N/A,N/A,N/A,N/A
1186,1,1,-10.75889758,-64.5446269,N/A,N/A,N/A,N/A,N/A,N/A
1187,1,1,-3.358576269,-60.75768899,N/A,N/A,N/A,N/A,N/A,N/A
1188,1,1,4.755097209,-54.69379133,N/A,N/A,N/A,N/A,N/A,N/A
1189,1,1,-9.589021585,-70.57402926,N/A,N/A,N/A,N/A,N/A,N/A
1190,1,1,-6.108229522,-51.34154818,N/A,N/A,N/A,N/A,N/A,N/A
1191,1,1,-6.753130064,-73.13853973,N/A,N/A,N/A,N/A,N/A,N/A
1192,1,1,0.970854243,-72.66854117,N/A,N/A,N/A,N/A,N/A,N/A
1193,4,3,1.927560021,-60.40438159,2016,N/A,N/A,D/ND,N/A,N/A
1194,1,1,-1.71358132,-75.08402114,N/A,N/A,N/A,N/A,N/A,N/A
1195,1,1,-2.279789444,-48.2251128,N/A,N/A,N/A,N/A,N/A,N/A
1196,1,1,-1.992508216,-70.53737799,N/A,N/A,N/A,N/A,N/A,N/A
1197,1,1,0.166682401,-75.49634786,N/A,N/A,N/A,N/A,N/A,N/A
1198,2,2,3.080188362,-61.35973989,N/A,N/A,N/A,N/A,N/A,N/A
1199,1,1,-4.5465084,-57.99375252,N/A,N/A,N/A,N/A,N/A,N/A
1200,1,1,-4.038780602,-48.89426785,N/A,N/A,N/A,N/A,N/A,N/A
1201,2,2,-13.43336184,-65.12916066,N/A,N/A,N/A,N/A,N/A,N/A
1202,4,4,-1.934297386,-46.66608662,2000,N/A,N/A,D/ND,N/A,N/A
1203,3,7,-12.0619039,-60.64396227,2007,N/A,N/A,Deforestation,N/A,N/A
1204,2,7,6.982469956,-62.89100813,N/A,N/A,N/A,N/A,N/A,N/A
1205,1,1,7.838384759,-59.79451534,N/A,N/A,N/A,N/A,N/A,N/A
1206,1,1,-2.593211646,-61.61441227,N/A,N/A,N/A,N/A,N/A,N/A
1207,1,1,2.739816701,-52.53190576,N/A,N/A,N/A,N/A,N/A,N/A
1208,3,4,-1.011547926,-47.8564442,2004,N/A,N/A,Deforestation,N/A,N/A
1209,1,1,2.201366519,-63.31815704,N/A,N/A,N/A,N/A,N/A,N/A
1210,1,1,-5.494320857,-55.71301985,N/A,N/A,N/A,N/A,N/A,N/A
1211,4,3,-5.078490711,-47.62548734,2010,2015,2017,D/ND,D/ND,D/ND
1212,1,1,2.898818506,-74.62156843,N/A,N/A,N/A,N/A,N/A,N/A
1213,4,7,-11.45015119,-69.3772038,1996,N/A,N/A,D/ND,N/A,N/A
1214,1,1,-7.001873566,-72.57583503,N/A,N/A,N/A,N/A,N/A,N/A
1215,1,1,-0.405185109,-77.7137493,N/A,N/A,N/A,N/A,N/A,N/A
1216,1,1,0.93420298,-74.41163215,N/A,N/A,N/A,N/A,N/A,N/A
1217,4,7,-2.271704606,-47.97313536,1996,2016,N/A,D/ND,D/ND,N/A
1218,6,7,-6.25213963,-76.88047205,N/A,N/A,N/A,N/A,N/A,N/A
1219,2,6,-12.11418585,-64.79417889,N/A,N/A,N/A,N/A,N/A,N/A
1220,1,1,-1.330090525,-78.03822078,N/A,N/A,N/A,N/A,N/A,N/A
1221,1,1,-6.471238728,-49.15136569,N/A,N/A,N/A,N/A,N/A,N/A
1222,1,1,-2.205139444,-61.91732419,N/A,N/A,N/A,N/A,N/A,N/A
1223,3,7,-2.853004427,-46.91267417,1997,N/A,N/A,Deforestation,N/A,N/A
1224,1,1,-5.089809484,-55.37534313,N/A,N/A,N/A,N/A,N/A,N/A
1225,1,1,-5.618827355,-51.60376641,N/A,N/A,N/A,N/A,N/A,N/A
1226,1,1,1.319041247,-51.36176027,N/A,N/A,N/A,N/A,N/A,N/A
1227,2,2,-6.143802807,-49.45832002,N/A,N/A,N/A,N/A,N/A,N/A
1228,1,1,1.285623919,-57.67898285,N/A,N/A,N/A,N/A,N/A,N/A
1229,1,1,-5.114333491,-77.03597042,N/A,N/A,N/A,N/A,N/A,N/A
1230,2,7,1.443278251,-74.24050309,N/A,N/A,N/A,N/A,N/A,N/A
1231,2,4,-9.268592523,-76.51315093,N/A,N/A,N/A,N/A,N/A,N/A
1232,4,3,-3.437268687,-48.00897814,2000,N/A,N/A,D/ND,N/A,N/A
1233,4,3,2.277094498,-72.45267601,2001,2008,N/A,D/ND,D/ND,N/A
1234,1,1,-3.060245763,-67.39048972,N/A,N/A,N/A,N/A,N/A,N/A
1235,1,1,-6.38203602,-66.48929983,N/A,N/A,N/A,N/A,N/A,N/A
1236,1,1,-4.957218148,-59.70450415,N/A,N/A,N/A,N/A,N/A,N/A
1237,1,1,-3.295514536,-61.74511715,N/A,N/A,N/A,N/A,N/A,N/A
1238,1,1,-5.624486741,-54.88109006,N/A,N/A,N/A,N/A,N/A,N/A
1239,1,1,0.954954063,-50.8774785,N/A,N/A,N/A,N/A,N/A,N/A
1240,2,2,7.594222665,-61.59231372,N/A,N/A,N/A,N/A,N/A,N/A
1241,1,1,2.874294499,-74.65121284,N/A,N/A,N/A,N/A,N/A,N/A
1242,1,1,3.800816883,-51.66305522,N/A,N/A,N/A,N/A,N/A,N/A
1243,3,4,-9.42948079,-62.44041318,2003,N/A,N/A,Deforestation,N/A,N/A
1244,1,1,0.473906228,-73.96292367,N/A,N/A,N/A,N/A,N/A,N/A
1245,1,1,-7.670220138,-56.03722183,N/A,N/A,N/A,N/A,N/A,N/A
1246,1,1,4.135259663,-52.58742165,N/A,N/A,N/A,N/A,N/A,N/A
1247,1,5,-9.792489996,-64.88472907,N/A,N/A,N/A,N/A,N/A,N/A
1248,2,2,-13.42662448,-64.48426011,N/A,N/A,N/A,N/A,N/A,N/A
1249,1,6,-6.044898294,-72.62650002,N/A,N/A,N/A,N/A,N/A,N/A
1250,1,1,-7.119103711,-62.95245289,N/A,N/A,N/A,N/A,N/A,N/A
1251,1,1,0.051608213,-68.22080254,N/A,N/A,N/A,N/A,N/A,N/A
1252,1,1,-1.156266518,-64.24225398,N/A,N/A,N/A,N/A,N/A,N/A
1253,1,1,1.764246302,-53.18165721,N/A,N/A,N/A,N/A,N/A,N/A
1254,2,5,-15.94855481,-65.72312672,N/A,N/A,N/A,N/A,N/A,N/A
1255,1,1,-5.929285117,-71.50890597,N/A,N/A,N/A,N/A,N/A,N/A
1256,2,2,-12.85044506,-66.86524477,N/A,N/A,N/A,N/A,N/A,N/A
1257,1,1,-2.586743776,-58.74294747,N/A,N/A,N/A,N/A,N/A,N/A
1258,3,4,-6.55774649,-52.43354024,2006,N/A,N/A,Deforestation,N/A,N/A
1259,1,1,-6.647218692,-65.49216986,N/A,N/A,N/A,N/A,N/A,N/A
1260,1,7,1.103715074,-55.79871913,N/A,N/A,N/A,N/A,N/A,N/A
1261,1,1,2.230741429,-66.66554929,N/A,N/A,N/A,N/A,N/A,N/A
1262,1,1,-8.17875642,-53.12102093,N/A,N/A,N/A,N/A,N/A,N/A
1263,1,1,-2.298923559,-76.3404049,N/A,N/A,N/A,N/A,N/A,N/A
1264,2,2,-1.925943053,-55.12013176,N/A,N/A,N/A,N/A,N/A,N/A
1265,1,1,-7.616051726,-68.56440813,N/A,N/A,N/A,N/A,N/A,N/A
1266,1,1,-2.523682043,-75.55294172,N/A,N/A,N/A,N/A,N/A,N/A
1267,4,3,-3.391454608,-53.93273862,2016,N/A,N/A,D/ND,N/A,N/A
1268,1,1,3.099322477,-65.83119405,N/A,N/A,N/A,N/A,N/A,N/A
1269,1,7,-8.22106707,-69.53485814,N/A,N/A,N/A,N/A,N/A,N/A
1270,1,1,0.408149549,-70.82789316,N/A,N/A,N/A,N/A,N/A,N/A
1271,1,1,1.747537638,-60.29712274,N/A,N/A,N/A,N/A,N/A,N/A
1272,1,1,0.075593231,-64.83109964,N/A,N/A,N/A,N/A,N/A,N/A
1273,1,1,-2.428819949,-72.91701518,N/A,N/A,N/A,N/A,N/A,N/A
1274,2,2,-11.53585047,-65.19518683,N/A,N/A,N/A,N/A,N/A,N/A
1275,2,2,-4.176492335,-70.33256211,N/A,N/A,N/A,N/A,N/A,N/A
1276,1,1,0.485225001,-73.6327928,N/A,N/A,N/A,N/A,N/A,N/A
1277,1,1,-1.289666338,-75.81219551,N/A,N/A,N/A,N/A,N/A,N/A
1278,6,6,-7.92893494,-70.63547402,N/A,N/A,N/A,N/A,N/A,N/A
1279,4,3,-1.484241428,-47.12287994,2010,N/A,N/A,D/ND,N/A,N/A
1280,1,1,-3.079918867,-62.23371083,N/A,N/A,N/A,N/A,N/A,N/A
1281,1,1,6.390120858,-64.17595831,N/A,N/A,N/A,N/A,N/A,N/A
1282,1,1,-10.14822285,-56.74248916,N/A,N/A,N/A,N/A,N/A,N/A
1283,1,1,-4.890113996,-66.16994874,N/A,N/A,N/A,N/A,N/A,N/A
1284,6,6,-4.869632408,-73.75514334,N/A,N/A,N/A,N/A,N/A,N/A
1285,4,3,-10.38645606,-58.82029242,2008,N/A,N/A,D/ND,N/A,N/A
1286,1,1,0.234325542,-67.95642835,N/A,N/A,N/A,N/A,N/A,N/A
1287,4,3,-3.013353705,-48.48625305,1999,N/A,N/A,D/ND,N/A,N/A
1288,3,5,-12.99678061,-57.33052635,2002,N/A,N/A,Deforestation,N/A,N/A
1289,1,1,-6.463962374,-71.66251789,N/A,N/A,N/A,N/A,N/A,N/A
1290,1,1,-3.865765078,-75.80141573,N/A,N/A,N/A,N/A,N/A,N/A
1291,2,1,-2.269279155,-52.89060306,N/A,N/A,N/A,N/A,N/A,N/A
1292,1,1,-3.231644319,-50.90577544,N/A,N/A,N/A,N/A,N/A,N/A
1293,4,5,-11.17364975,-52.221448,2010,2014,N/A,D/ND,D/ND,N/A
1294,1,1,-6.891650281,-55.38747039,N/A,N/A,N/A,N/A,N/A,N/A
1295,3,4,-11.45823603,-61.92783448,1998,N/A,N/A,Deforestation,N/A,N/A
1296,1,1,-12.37478711,-70.37325579,N/A,N/A,N/A,N/A,N/A,N/A
1297,4,3,-6.307925009,-75.89762529,2013,N/A,N/A,D/ND,N/A,N/A
1298,1,1,-2.255534931,-53.44630089,N/A,N/A,N/A,N/A,N/A,N/A
1299,3,5,-6.306577536,-51.20868735,2001,N/A,N/A,Deforestation,N/A,N/A
1300,1,1,-1.401506591,-60.8916278,N/A,N/A,N/A,N/A,N/A,N/A
1301,1,1,-5.081455152,-65.33936643,N/A,N/A,N/A,N/A,N/A,N/A
1302,2,2,-14.99966437,-64.79525686,N/A,N/A,N/A,N/A,N/A,N/A
1303,3,4,-12.2710317,-61.92325307,2004,N/A,N/A,Deforestation,N/A,N/A
1304,1,1,-10.52955769,-69.2877316,N/A,N/A,N/A,N/A,N/A,N/A
1305,4,3,-2.570843596,-56.18652183,2016,N/A,N/A,D/ND,N/A,N/A
1306,1,1,-9.061081692,-65.69833322,N/A,N/A,N/A,N/A,N/A,N/A
1307,1,1,-7.279452989,-56.5215036,N/A,N/A,N/A,N/A,N/A,N/A
1308,1,1,-9.192056061,-66.4507621,N/A,N/A,N/A,N/A,N/A,N/A
1309,1,1,-5.315915441,-51.2210841,N/A,N/A,N/A,N/A,N/A,N/A
1310,1,1,-10.26356653,-59.98019711,N/A,N/A,N/A,N/A,N/A,N/A
1311,1,1,4.422810386,-52.01555414,N/A,N/A,N/A,N/A,N/A,N/A
1312,1,7,-5.093043419,-67.13096643,N/A,N/A,N/A,N/A,N/A,N/A
1313,3,5,-16.04934578,-63.79138953,2004,N/A,N/A,Deforestation,N/A,N/A
1314,1,1,-3.410588723,-63.39738845,N/A,N/A,N/A,N/A,N/A,N/A
1315,1,1,-12.33274596,-72.60089803,N/A,N/A,N/A,N/A,N/A,N/A
1316,2,2,-3.163462189,-58.90167978,N/A,N/A,N/A,N/A,N/A,N/A
1317,1,1,-3.044345582,-77.09148631,N/A,N/A,N/A,N/A,N/A,N/A
1318,1,1,3.592228074,-64.86855939,N/A,N/A,N/A,N/A,N/A,N/A
1319,1,1,-16.36815788,-66.27828557,N/A,N/A,N/A,N/A,N/A,N/A
1320,1,1,-10.47080787,-72.12146716,N/A,N/A,N/A,N/A,N/A,N/A
1321,1,1,-2.407799372,-71.68919785,N/A,N/A,N/A,N/A,N/A,N/A
1322,1,1,-0.847695218,-68.36067023,N/A,N/A,N/A,N/A,N/A,N/A
1323,1,1,-1.1322815,-65.54579928,N/A,N/A,N/A,N/A,N/A,N/A
1324,2,7,-1.853179515,-46.20767633,N/A,N/A,N/A,N/A,N/A,N/A
1325,1,7,0.573080235,-61.89010524,N/A,N/A,N/A,N/A,N/A,N/A
1326,1,1,6.148923204,-57.43401227,N/A,N/A,N/A,N/A,N/A,N/A
1327,1,1,-5.343134394,-78.30960183,N/A,N/A,N/A,N/A,N/A,N/A
1328,3,4,-10.79608783,-69.01338611,2011,N/A,N/A,Deforestation,N/A,N/A
1329,1,1,-7.122607141,-60.80242509,N/A,N/A,N/A,N/A,N/A,N/A
1330,3,4,-9.891664004,-64.64865181,2005,N/A,N/A,Deforestation,N/A,N/A
1331,1,1,0.944174279,-57.88352924,N/A,N/A,N/A,N/A,N/A,N/A
1332,3,4,-4.603910747,-48.36093807,1998,N/A,N/A,Deforestation,N/A,N/A
1333,1,1,-9.98841256,-58.98252816,N/A,N/A,N/A,N/A,N/A,N/A
1334,1,1,-7.406654433,-66.5105899,N/A,N/A,N/A,N/A,N/A,N/A
1335,6,6,-17.60567701,-64.01857347,N/A,N/A,N/A,N/A,N/A,N/A
1336,1,1,4.116125548,-58.55888267,N/A,N/A,N/A,N/A,N/A,N/A
1337,1,1,-8.800210934,-69.01958449,N/A,N/A,N/A,N/A,N/A,N/A
1338,1,1,-3.142172117,-52.60763374,N/A,N/A,N/A,N/A,N/A,N/A
1339,1,1,0.749868683,-55.44702869,N/A,N/A,N/A,N/A,N/A,N/A
1340,1,1,-7.99711707,-51.82690793,N/A,N/A,N/A,N/A,N/A,N/A
1341,1,1,2.633905329,-66.10095813,N/A,N/A,N/A,N/A,N/A,N/A
1342,1,1,4.424157859,-52.52139547,N/A,N/A,N/A,N/A,N/A,N/A
1343,1,1,-6.234891977,-54.99724223,N/A,N/A,N/A,N/A,N/A,N/A
1344,1,1,-4.102650818,-60.94417924,N/A,N/A,N/A,N/A,N/A,N/A
1345,1,1,-5.90125768,-68.43612871,N/A,N/A,N/A,N/A,N/A,N/A
1346,4,7,-13.16521473,-53.77131136,1999,N/A,N/A,D/ND,N/A,N/A
1347,1,1,3.004999373,-73.63063684,N/A,N/A,N/A,N/A,N/A,N/A
1348,1,1,0.06966435,-73.51098125,N/A,N/A,N/A,N/A,N/A,N/A
1349,1,1,-0.185547022,-67.42794947,N/A,N/A,N/A,N/A,N/A,N/A
1350,4,3,-8.349076998,-54.89752923,2010,N/A,N/A,D/ND,N/A,N/A
1351,1,7,-2.112433306,-59.86323646,N/A,N/A,N/A,N/A,N/A,N/A
1352,1,1,-10.57159884,-68.12432348,N/A,N/A,N/A,N/A,N/A,N/A
1353,1,1,7.310175372,-61.64890758,N/A,N/A,N/A,N/A,N/A,N/A
1354,2,2,3.842858038,-60.94040632,N/A,N/A,N/A,N/A,N/A,N/A
1355,1,1,-10.57079036,-66.39174279,N/A,N/A,N/A,N/A,N/A,N/A
1356,3,4,-10.20724216,-51.08984024,2004,N/A,N/A,Deforestation,N/A,N/A
1357,1,3,-8.67597393,-56.40642942,N/A,N/A,N/A,N/A,N/A,N/A
1358,4,3,-9.15971671,-51.2210841,1999,2007,2017,D/ND,D/ND,D/ND
1359,1,1,-7.244688188,-66.72672456,N/A,N/A,N/A,N/A,N/A,N/A
1360,1,1,-1.058978973,-53.61042309,N/A,N/A,N/A,N/A,N/A,N/A
1361,1,1,4.274049375,-52.26187219,N/A,N/A,N/A,N/A,N/A,N/A
1362,1,1,-0.184738538,-63.08396625,N/A,N/A,N/A,N/A,N/A,N/A
1363,2,7,-9.496854436,-61.28131697,N/A,N/A,N/A,N/A,N/A,N/A
1364,4,3,-15.71409452,-67.09889658,1996,2016,N/A,D/ND,D/ND,N/A
1365,3,4,-12.31172538,-62.125913,2004,N/A,N/A,Deforestation,N/A,N/A
1366,1,1,-4.984167607,-73.17572998,N/A,N/A,N/A,N/A,N/A,N/A
1367,1,1,-7.624406058,-56.55087851,N/A,N/A,N/A,N/A,N/A,N/A
1368,1,1,-8.207861835,-52.24920594,N/A,N/A,N/A,N/A,N/A,N/A
1369,1,1,1.496638179,-72.87362655,N/A,N/A,N/A,N/A,N/A,N/A
1370,1,1,-2.777276448,-59.82523772,N/A,N/A,N/A,N/A,N/A,N/A
1371,1,1,-2.732270852,-61.31904621,N/A,N/A,N/A,N/A,N/A,N/A
1372,1,1,-4.497999375,-74.65013486,N/A,N/A,N/A,N/A,N/A,N/A
1373,1,1,-7.518764181,-74.33644316,N/A,N/A,N/A,N/A,N/A,N/A
1374,1,1,0.576314171,-67.94106716,N/A,N/A,N/A,N/A,N/A,N/A
1375,4,3,1.479390526,-72.14733864,2001,2008,N/A,D/ND,D/ND,N/A
1376,2,2,-1.508226446,-47.01885503,N/A,N/A,N/A,N/A,N/A,N/A
1377,1,1,0.705671571,-52.59739295,N/A,N/A,N/A,N/A,N/A,N/A
1378,1,1,-2.339347747,-70.80229117,N/A,N/A,N/A,N/A,N/A,N/A
1379,3,4,-10.40909361,-67.65675037,2002,N/A,N/A,Deforestation,N/A,N/A
1380,2,4,-6.622155696,-51.93066334,N/A,N/A,N/A,N/A,N/A,N/A
1381,1,1,-1.927829515,-68.10276391,N/A,N/A,N/A,N/A,N/A,N/A
1382,2,7,-11.68703693,-72.99948052,N/A,N/A,N/A,N/A,N/A,N/A
1383,4,3,-4.919758401,-78.1117928,2016,N/A,N/A,D/ND,N/A,N/A
1384,1,1,-2.078476989,-62.6382222,N/A,N/A,N/A,N/A,N/A,N/A
1385,2,3,-12.81675823,-65.25231968,N/A,N/A,N/A,N/A,N/A,N/A
1386,2,2,-2.094916158,-55.33518844,N/A,N/A,N/A,N/A,N/A,N/A
1387,2,5,-11.43505949,-57.18904169,N/A,N/A,N/A,N/A,N/A,N/A
1388,1,1,-4.029348291,-65.22429224,N/A,N/A,N/A,N/A,N/A,N/A
1389,1,1,-4.414456053,-58.1640731,N/A,N/A,N/A,N/A,N/A,N/A
1390,1,6,-3.180709842,-67.11910867,N/A,N/A,N/A,N/A,N/A,N/A
1391,1,1,-2.391629697,-62.40133646,N/A,N/A,N/A,N/A,N/A,N/A
1392,4,3,-11.22727917,-66.46396734,2011,N/A,N/A,D/ND,N/A,N/A
1393,3,4,-11.50189415,-55.27886407,2003,N/A,N/A,Deforestation,N/A,N/A
1394,1,1,-5.177934213,-49.86552634,N/A,N/A,N/A,N/A,N/A,N/A
1395,1,1,3.725358399,-56.90095198,N/A,N/A,N/A,N/A,N/A,N/A
1396,1,1,-0.926118142,-76.57729064,N/A,N/A,N/A,N/A,N/A,N/A
1397,1,1,-7.220972664,-62.39136516,N/A,N/A,N/A,N/A,N/A,N/A
1398,1,1,-7.835959308,-51.14993753,N/A,N/A,N/A,N/A,N/A,N/A
1399,1,1,-2.199210563,-73.80769478,N/A,N/A,N/A,N/A,N/A,N/A
1400,4,7,-2.650344499,-48.20948211,2013,N/A,N/A,D/ND,N/A,N/A
1401,1,1,-6.068074828,-73.33365381,N/A,N/A,N/A,N/A,N/A,N/A
1402,1,1,6.16751833,-62.22697347,N/A,N/A,N/A,N/A,N/A,N/A
1403,2,2,-6.933152447,-49.45858951,N/A,N/A,N/A,N/A,N/A,N/A
1404,1,1,5.636613997,-60.88677689,N/A,N/A,N/A,N/A,N/A,N/A
1405,1,1,-5.188444502,-76.31291645,N/A,N/A,N/A,N/A,N/A,N/A
1406,2,7,-2.693733127,-44.64326026,N/A,N/A,N/A,N/A,N/A,N/A
1407,1,1,-5.49863277,-71.57924406,N/A,N/A,N/A,N/A,N/A,N/A
1408,1,1,-3.697061468,-66.75906391,N/A,N/A,N/A,N/A,N/A,N/A
1409,5,5,-5.898562734,-48.91771388,1997,2005,N/A,D/ND,Deforestation,N/A
1410,1,1,-2.267392693,-74.73340868,N/A,N/A,N/A,N/A,N/A,N/A
